Title,Price,Old Price,Link,Category,Store
GameMax GX-1050 Black Power Supply,"9,299 Ден.","9,999 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања?product_id=23883,Power Supply,Setec
GameMax GX-1050 White Power Supply,"9,299 Ден.","9,999 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања?product_id=23884,Power Supply,Setec
Cooler Master V650 SFX GOLD,"9,499 Ден.","9,799 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања/cooler-master-v650-sfx-gold22839,Power Supply,Setec
Cooler Master V850 GOLD i Multi A / EU cord,"9,499 Ден.","11,999 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања/cooler-master-v850-gold-i-multi-a-eu-cord22909,Power Supply,Setec
LC-Power  PSU 1000W,No Price,No Old Price,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања/lc-power-psu-1000w22857,Power Supply,Setec
GameMax RGB-1050 PRO(5.0),"9,999 Ден.","10,499 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања?product_id=23887,Power Supply,Setec
Cooler Master MWE Gold V2 FM 1050W ATX3.0 A / EU Cable,"10,999 Ден.","12,499 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања/cooler-master-mwe-gold-v2-fm-1050w-atx30-a-eu-cable22914,Power Supply,Setec
Cooler Master MWE GOLD 1050 - V2 FULL MODULAR,"11,499 Ден.","12,499 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања/cooler-master-mwe-gold-1050-v2-full-modular22893,Power Supply,Setec
Cooler Master MWE GOLD 1050 V2 ATX3.0 Fully Modular White,"11,499 Ден.","12,499 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања/cooler-master-mwe-gold-1050-v2-atx30-fully-modular-white22997,Power Supply,Setec
ASUS 1000W Gold PSU ROG-STRIX-1000G,"11,999 Ден.","13,499 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања/asus-1000w-gold-psu-rog-strix-1000g22881,Power Supply,Setec
CoolerMaster XG Platinum 750W A / EU Cable Power Supply,"11,999 Ден.","12,499 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања/coolermaster-xg-platinum-750w-a-eu-cable-power-supply23790,Power Supply,Setec
GameMax RGB-1300 Black,"11,999 Ден.","12,999 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања?product_id=23888,Power Supply,Setec
GameMax RGB-1300 White,"11,999 Ден.","12,999 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања?product_id=23889,Power Supply,Setec
Cooler Master MWE GOLD 1250 V2 ATX3.0 Fully Modular White,"12,499 Ден.","13,499 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања/cooler-master-mwe-gold-1250-v2-atx30-fully-modular-white22998,Power Supply,Setec
ASUS 750W Gold PSU ROG-STRIX-750G Aura Edition,"12,999 Ден.","13,999 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања?product_id=23929,Power Supply,Setec
CoolerMaster XG Platinum 850W A / UK Cable Power Supply,"13,499 Ден.","13,999 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања/coolermaster-xg-platinum-850w-a-uk-cable-power-supply23791,Power Supply,Setec
ASUS 850W Gold PSU ROG-STRIX-850G Aura Edition,"13,999 Ден.","14,999 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања?product_id=23930,Power Supply,Setec
LC-Power  PSU 1800W,"13,999 Ден.","15,999 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања/lc-power-psu-1800w22836,Power Supply,Setec
Cooler Master MWE Gold V2 FM 1250W ATX3.0 A / EU Cable,"14,899 Ден.","16,999 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања/cooler-master-mwe-gold-v2-fm-1250w-atx30-a-eu-cable22915,Power Supply,Setec
CoolerMaster V1300,"15,995 Ден.","17,299 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања?product_id=23681,Power Supply,Setec
ASUS 850W Platinum PSU ROG-THOR-850P,"16,599 Ден.","16,899 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања/asus-850w-platinum-psu-rog-thor-850p22885,Power Supply,Setec
CoolerMaster V1300,"18,499 Ден.","18,999 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања/coolermaster-v130023775,Power Supply,Setec
ASUS 1200W Gold PSU ROG-STRIX-1200G Aura Edition,"20,999 Ден.","24,999 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања/asus-1200w-gold-psu-rog-strix-1200g-aura-edition22956,Power Supply,Setec
ASUS ROG-STRIX-1200P-GAMING,"20,999 Ден.","23,999 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања?product_id=24098,Power Supply,Setec
ASUS 1000W Platinum PSU ROG-THOR-1000P2-GAMING,"22,499 Ден.","22,999 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања/asus-1000w-platinum-psu-rog-thor-1000p2-gaming22886,Power Supply,Setec
ASUS 850W Platinum PSU ROG-THOR-850P2-GAMING,"22,999 Ден.","27,999 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања/asus-850w-platinum-psu-rog-thor-850p2-gaming22957,Power Supply,Setec
ASUS 1200W Platinum PSU ROG-THOR-1200P2-GAMING,"32,999 Ден.","38,999 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања/asus-1200w-platinum-psu-rog-thor-1200p2-gaming22958,Power Supply,Setec
ASUS 1600W Platinum PSU ROG-THOR-1600T-Gaming,"39,999 Ден.","44,999 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/напојувања?product_id=23080,Power Supply,Setec
Kingston SSD Installation Kit,679 Ден.,749 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/тврди-дискови-и-ssd-дискови/kingston-ssd-installation-kit26626,Hard Drive,Setec
ADATA 120GB SSD,695 Ден.,949 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/тврди-дискови-и-ssd-дискови/adata-120gb-ssd50442,Hard Drive,Setec
ADATA 120GB SSD,799 Ден.,899 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/тврди-дискови-и-ssd-дискови/adata-120gb-ssd48358,Hard Drive,Setec
AFOX 120GB SATA SSD,799 Ден.,899 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/тврди-дискови-и-ssd-дискови/afox-120gb-sata-ssd54431,Hard Drive,Setec
Kingston 120GB,895 Ден.,"1,449 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/тврди-дискови-и-ssd-дискови/kingston-120gb48080,Hard Drive,Setec
ADATA 128GB SSD,999 Ден.,"1,299 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/тврди-дискови-и-ssd-дискови/adata-128gb-ssd48347,Hard Drive,Setec
SanDisk X600 SSD M.2 2280 SATA3 128GB SD9SN8W-128G,999 Ден.,"1,099 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/тврди-дискови-и-ssd-дискови/sandisk-x600-ssd-m2-2280-sata3-128gb-sd9sn8w-128g48734,Hard Drive,Setec
Kingston 120GB A400 SSD SATA3,"1,049 Ден.","1,199 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/тврди-дискови-и-ssd-дискови/kingston-120gb-a400-ssd-sata345290,Hard Drive,Setec
ADATA 240GB SSD,"1,095 Ден.","1,299 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/тврди-дискови-и-ssd-дискови/adata-240gb-ssd50400,Hard Drive,Setec
Kingston 240GB,"1,095 Ден.","1,299 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/тврди-дискови-и-ssd-дискови/kingston-240gb48081,Hard Drive,Setec
AFOX 240GB SATA SSD,"1,099 Ден.","1,199 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/тврди-дискови-и-ssd-дискови/afox-240gb-sata-ssd54432,Hard Drive,Setec
ADATA 240GB SSD,"1,199 Ден.","1,599 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/тврди-дискови-и-ssd-дискови?product_id=48359,Hard Drive,Setec
ADATA 256GB SSD,"1,299 Ден.","1,499 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/тврди-дискови-и-ssd-дискови/adata-256gb-ssd52363,Hard Drive,Setec
"VERBATIM Vi550 S3 2.5"" SSD 128GB",No Price,No Old Price,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/тврди-дискови-и-ssd-дискови?product_id=59605,Hard Drive,Setec
ADATA 240GB SSD,"1,399 Ден.","1,599 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/тврди-дискови-и-ssd-дискови/adata-240gb-ssd48355,Hard Drive,Setec
ADATA 256GB SSD,"1,399 Ден.","1,699 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/тврди-дискови-и-ssd-дискови/adata-256gb-ssd48348,Hard Drive,Setec
ADATA LEGEND 710 256GB PCIe Gen3 x4 M.2 2280 Solid State Drive,"1,399 Ден.","1,599 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/тврди-дискови-и-ssd-дискови/adata-legend-710-256gb-pcie-gen3-x4-m2-2280-solid-state-drive55840,Hard Drive,Setec
ADATA 128GB SSD,"1,499 Ден.","1,799 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/тврди-дискови-и-ssd-дискови/adata-128gb-ssd48353,Hard Drive,Setec
ADATA 480GB SSD,"1,595 Ден.","1,899 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/тврди-дискови-и-ssd-дискови/adata-480gb-ssd50401,Hard Drive,Setec
Kingston 240GB A400 SSD SATA3,"1,629 Ден.","1,699 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/тврди-дискови-и-ssd-дискови/kingston-240gb-a400-ssd-sata345291,Hard Drive,Setec
